sample_id,country,region,latitude,longitude,altitude,sampling_date,nitrogen_total,phosphorus_avail,potassium_exch,pH_water,organic_carbon,sand_percent,silt_percent,clay_percent,bulk_density,cation_exchange_cap,NDVI_mean,NDVI_std,rainfall_annual,landcover_class,crop_type_reported,yield_reported,fertility_score
ZIM_2022_4527,Zimbabwe,Matabeleland,3.5133,36.4415,111.0,2022-03-19,1.852,51.7,1.084,4.67,,69.2,25.3,5.4,1.35,10.95,0.381,0.069,805,Cropland,,,32.45
ZIM_2019_4528,Zimbabwe,Matabeleland,-5.0113,35.3704,1342.0,2019-01-13,4.217,105.88,2.064,6.18,40.21,27.7,5.4,66.9,1.019,44.83,0.665,0.31,934,Grassland,,,57.16
MAL_2023_4529,Malawi,Southern,-14.9243,35.6018,2456.0,2023-01-13,3.663,65.55,1.105,6.86,36.62,36.7,31.3,32.0,,,0.718,0.087,553,Cropland,,,50.0
ETH_2016_4530,Ethiopia,SNNPR,-9.4065,33.1978,1443.0,2016-08-13,3.726,80.97,1.872,7.85,43.59,,,,1.428,24.6,0.87,0.069,1439,Forest,,,51.0
ZAM_2022_4531,Zambia,Copperbelt,-3.0073,33.9296,545.0,2022-10-10,1.06,48.86,0.678,6.76,24.68,11.6,27.2,61.2,,36.7,0.414,0.109,438,,Sorghum,1256.0,30.82
TAN_2021_4532,Tanzania,Arusha,2.7534,41.552,660.0,2021-06-29,,20.02,0.785,5.72,19.35,74.9,7.1,18.0,1.511,16.73,0.479,0.042,493,Cropland,,,30.73
ZIM_2016_4533,Zimbabwe,Mashonaland,-4.7472,41.1393,659.0,2016-06-06,,74.9,2.282,7.04,35.24,28.9,15.3,55.8,1.084,38.93,0.53,0.087,656,Cropland,,,49.2
KEN_2015_4534,Kenya,Central,-2.5549,37.3296,905.0,2015-01-03,5.269,67.92,1.697,7.44,45.59,23.4,36.6,39.9,1.175,39.45,0.598,0.05,1093,Cropland,Tea,2418.0,51.9
RWA_2023_4535,Rwanda,Southern,2.3911,36.2736,1060.0,2023-08-17,3.471,62.31,,8.42,37.5,28.2,24.6,47.2,1.155,41.37,0.709,0.12,1077,Grassland,,,38.42
ZIM_2022_4536,Zimbabwe,Matabeleland,-5.4061,29.5707,,2022-01-26,2.667,94.41,2.313,5.32,23.99,18.4,19.8,61.9,1.06,35.36,0.749,0.061,668,Cropland,,,48.62
KEN_2018_4537,Kenya,Rift Valley,-2.1084,38.9391,725.0,2018-01-10,3.379,104.7,1.709,8.32,31.2,79.0,13.3,7.7,1.378,17.47,0.306,0.127,1156,Cropland,,,48.75
TAN_2015_4538,Tanzania,Arusha,-8.2829,37.3679,835.0,2015-02-02,3.096,51.07,2.029,6.32,,28.5,2.2,69.2,1.036,48.7,0.126,0.115,581,Cropland,,,51.01
KEN_2019_4539,Kenya,Eastern,-0.8248,34.0083,612.0,2019-03-29,4.35,90.77,3.037,7.15,,28.1,32.9,38.9,,37.56,0.688,0.097,943,,,,66.41
KEN_2020_4540,Kenya,Eastern,-9.0715,34.634,308.0,2020-03-17,2.818,106.14,1.308,5.11,30.06,13.4,46.2,40.4,1.189,29.35,0.689,0.125,944,Cropland,,,50.83
UGA_2018_4541,Uganda,Northern,-6.6924,40.8552,1072.0,2018-03-02,3.873,122.63,1.997,4.47,39.77,10.4,23.9,65.7,1.134,43.77,0.566,0.132,1282,Cropland,,,52.07
ZAM_2015_4542,Zambia,Lusaka,-13.8898,31.7655,1960.0,2015-01-07,4.01,62.71,1.443,5.23,34.09,59.8,21.8,18.4,1.454,20.55,0.65,0.082,345,Cropland,,,46.8
KEN_2019_4543,Kenya,Rift Valley,-6.7235,40.2035,2886.0,2019-03-30,0.565,25.08,0.331,7.5,13.65,67.3,26.2,6.5,1.247,15.47,0.314,0.296,1056,Grassland,,,24.34
ZAM_2019_4544,Zambia,Lusaka,-0.38,40.2674,905.0,2019-12-26,4.322,85.63,1.952,5.53,46.6,10.4,26.5,63.1,,47.32,0.583,0.086,722,Cropland,,,55.04
UGA_2019_4545,Uganda,Northern,0.7177,36.7687,1194.0,2019-01-13,4.604,101.74,1.644,6.93,45.35,25.9,8.4,65.6,,48.7,0.693,0.066,1165,Grassland,,,61.05
ZIM_2016_4546,Zimbabwe,Manicaland,-3.5895,33.535,971.0,2016-11-24,2.924,47.84,1.153,6.64,33.48,31.0,34.2,34.8,1.063,29.75,0.351,0.01,658,Cropland,,,44.05
MAL_2022_4547,Malawi,Central,1.7579,30.8191,707.0,2022-05-11,4.675,66.81,1.422,5.61,44.51,78.9,8.7,12.5,1.107,26.76,0.455,0.128,937,,,,53.68
ZIM_2020_4548,Zimbabwe,Mashonaland,-14.1693,41.9808,476.0,2020-11-26,3.456,50.89,2.001,8.14,31.14,48.7,43.1,8.2,1.329,16.51,0.574,0.06,603,Cropland,,,39.61
MAL_2019_4549,Malawi,Northern,-7.1729,31.1708,1195.0,2019-06-19,1.383,48.64,0.718,6.97,14.51,16.9,14.2,68.9,1.313,32.08,,,387,Cropland,,,33.91
ZAM_2021_4550,Zambia,Eastern,-12.527,31.0137,1539.0,2021-10-09,6.529,65.86,2.651,5.5,57.52,13.5,30.9,55.6,,48.7,0.389,0.123,578,Grassland,,,67.46
ZAM_2023_4551,Zambia,Copperbelt,-13.0677,41.1578,2127.0,2023-04-12,2.521,59.92,1.552,5.71,26.74,26.3,20.6,53.1,,38.84,0.062,0.01,804,Grassland,,,44.97
RWA_2019_4552,Rwanda,Southern,-6.8356,32.6128,985.0,2019-10-15,2.287,40.54,0.732,6.54,20.99,25.5,5.1,69.4,1.075,,0.508,0.122,1419,Forest,,,35.52
MAL_2023_4553,Malawi,Southern,-1.6677,40.8789,3910.0,2023-08-08,,47.35,1.17,6.73,40.16,14.2,20.3,65.6,1.112,46.85,,,940,Cropland,,,53.36
ZAM_2018_4554,Zambia,Copperbelt,-13.4025,31.5243,884.0,2018-08-11,4.423,94.22,3.42,8.63,44.42,65.0,20.8,14.2,1.166,29.04,0.75,0.104,865,Grassland,,,61.53
MAL_2017_4555,Malawi,Northern,-0.285,41.7872,1260.0,2017-01-16,2.877,51.73,1.696,7.86,24.8,27.4,12.0,60.5,0.976,37.29,0.377,0.045,681,Grassland,,,36.89
ZIM_2023_4556,Zimbabwe,Matabeleland,-3.6077,33.6467,766.0,2023-08-30,5.889,62.15,1.048,8.39,51.07,53.6,31.1,15.2,1.217,38.93,0.337,0.182,794,Forest,,,56.55
RWA_2017_4557,Rwanda,Southern,4.0725,30.5332,1720.0,2017-11-30,2.71,41.12,1.229,6.9,23.97,70.3,21.8,7.9,1.152,18.42,0.479,0.021,1777,Grassland,,,38.3
UGA_2019_4558,Uganda,Eastern,0.539,30.7809,1348.0,2019-05-05,0.878,37.3,0.479,4.97,12.59,21.0,34.2,44.8,1.381,26.59,0.401,0.031,1347,Cropland,,,22.37
MAL_2015_4559,Malawi,Southern,-3.2016,35.6339,1331.0,2015-07-02,3.535,71.39,2.098,4.76,34.73,64.8,23.5,11.7,1.219,24.11,0.515,0.07,814,Grassland,,,41.02
RWA_2015_4560,Rwanda,Eastern,-0.374,40.0352,858.0,2015-07-04,2.71,53.04,1.471,6.7,25.36,24.5,23.2,52.2,1.181,35.78,0.022,0.058,1094,Cropland,,,40.12
TAN_2021_4561,Tanzania,Arusha,4.5206,36.7815,1893.0,2021-08-26,4.087,57.28,0.368,6.18,35.07,25.0,34.3,40.8,1.183,28.64,0.127,0.01,816,,,,43.32
KEN_2022_4562,Kenya,Western,4.5384,40.3074,521.0,2022-04-11,3.388,52.51,1.425,9.06,35.81,33.5,32.3,34.2,1.201,28.5,0.486,0.111,753,Cropland,,,35.64
UGA_2022_4563,Uganda,Central,2.3496,31.58,752.0,2022-08-17,2.833,83.97,1.079,7.52,26.58,29.4,5.9,64.7,1.11,37.85,0.376,0.069,1348,Forest,,,36.79
ZIM_2020_4564,Zimbabwe,Mashonaland,-12.1537,28.1156,315.0,2020-05-18,1.637,30.92,1.591,6.23,13.87,19.8,14.6,65.6,1.078,28.72,0.202,0.05,778,,,,34.85
MAL_2015_4565,Malawi,Southern,-7.0444,40.1829,939.0,2015-05-04,3.297,87.53,1.133,4.77,,14.8,24.1,61.1,1.232,37.47,0.452,0.056,520,Forest,,,46.24
ETH_2017_4566,Ethiopia,Tigray,-13.4129,32.6628,859.0,2017-06-21,3.103,104.12,1.883,5.77,31.23,,,,1.294,31.1,0.634,0.049,910,Wetland,,,57.65
ETH_2015_4567,Ethiopia,SNNPR,-11.9813,39.7396,693.0,2015-12-13,3.986,33.26,1.233,6.15,39.11,27.8,20.9,51.3,1.23,40.63,,,478,Grassland,,,44.68
KEN_2020_4568,Kenya,Central,-0.6244,36.9274,490.0,2020-01-12,2.396,32.79,0.508,8.8,26.94,10.6,39.6,49.9,1.32,29.47,0.301,0.021,578,Cropland,,,20.74
ETH_2018_4569,Ethiopia,SNNPR,-12.4141,41.2423,2593.0,2018-06-25,1.779,34.99,0.962,5.04,21.52,14.1,39.4,46.6,1.146,35.29,0.493,0.015,957,Forest,,,30.94
TAN_2019_4570,Tanzania,Kilimanjaro,-10.8737,28.91,1546.0,2019-12-17,3.68,67.49,1.613,3.8,40.93,11.3,41.5,47.1,,40.93,0.712,0.044,703,,,,37.16
UGA_2022_4571,Uganda,Western,-2.6052,31.7512,1614.0,2022-11-14,1.32,28.15,0.42,6.06,13.68,42.1,32.6,25.2,1.1,15.8,0.338,0.021,1423,Cropland,,,25.16
ETH_2017_4572,Ethiopia,Oromia,4.3142,36.9876,1090.0,2017-05-03,3.626,42.57,2.369,6.43,45.01,19.9,14.7,65.4,1.183,,0.264,0.134,644,Cropland,,,54.3
KEN_2017_4573,Kenya,Central,0.7818,32.0664,1702.0,2017-07-25,6.511,127.92,2.388,8.16,60.1,46.0,42.6,11.4,1.344,,0.774,0.041,1049,Cropland,Sweet Potato,2652.0,72.5
RWA_2023_4574,Rwanda,Southern,2.2797,28.7353,489.0,2023-08-11,4.955,77.06,2.573,9.18,,25.9,8.5,65.7,1.252,48.7,0.497,0.025,1271,Cropland,,,57.32
TAN_2016_4575,Tanzania,Arusha,-2.916,36.6692,1638.0,2016-12-20,3.602,63.18,2.136,5.36,36.87,78.7,8.8,12.5,1.315,25.37,0.638,0.081,843,Cropland,Sweet Potato,1699.0,51.75
UGA_2023_4576,Uganda,Western,-2.4545,30.5071,1935.0,2023-12-13,4.888,100.73,2.407,6.45,41.48,41.6,47.1,11.3,1.153,29.19,,,1520,Cropland,,,63.65
MAL_2019_4577,Malawi,Northern,-14.0822,29.6509,1473.0,2019-11-20,1.455,25.99,0.907,6.49,13.79,61.3,26.1,12.6,1.413,6.56,0.367,0.048,598,Bare,,,32.8
ETH_2020_4578,Ethiopia,Amhara,-11.7959,39.0944,1209.0,2020-02-18,4.953,86.99,2.301,7.96,44.71,58.5,33.9,7.6,1.279,31.75,0.79,0.053,720,Cropland,Tea,2406.0,55.67
MAL_2020_4579,Malawi,Central,0.5986,35.7191,1233.0,2020-12-16,5.271,87.25,1.851,,46.77,26.0,9.7,64.3,1.193,45.86,0.87,0.246,758,Grassland,,,54.03
KEN_2017_4580,Kenya,Eastern,-11.6647,33.4495,777.0,2017-08-31,4.573,99.87,2.234,7.73,39.83,25.0,30.9,44.1,1.073,35.11,,,835,,,,61.12
ETH_2022_4581,Ethiopia,Tigray,-6.0446,35.4914,1000.0,2022-04-13,5.052,114.36,2.095,7.65,44.86,17.7,21.0,61.4,1.219,42.9,0.799,0.03,917,,,,65.82
ZAM_2017_4582,Zambia,Lusaka,-4.0202,37.9452,1398.0,2017-02-14,6.468,86.53,2.979,6.44,54.97,25.4,39.5,35.1,1.19,,0.63,0.012,571,Cropland,Sweet Potato,2875.0,74.7
MAL_2017_4583,Malawi,Central,-8.9148,41.1687,1350.0,2017-08-06,3.093,39.05,1.33,4.91,28.01,42.7,44.8,12.6,1.114,18.49,0.23,0.069,782,Forest,,,33.82
TAN_2015_4584,Tanzania,Kilimanjaro,-10.5333,29.8087,1672.0,2015-09-21,2.136,36.0,0.792,7.02,23.08,40.4,37.0,22.6,1.29,20.66,0.477,0.044,1019,Cropland,,,32.56
ZIM_2017_4585,Zimbabwe,Matabeleland,3.5513,29.9768,1133.0,2017-01-08,4.47,84.41,2.34,6.66,58.16,29.5,19.1,51.5,1.202,46.99,0.643,0.114,981,Cropland,Maize,4418.0,64.98
ZAM_2018_4586,Zambia,Eastern,3.7874,32.3539,1160.0,2018-02-12,4.325,88.67,2.091,6.3,43.78,26.1,6.7,67.2,1.216,47.47,0.532,0.165,607,,,,59.05
UGA_2018_4587,Uganda,Central,0.8676,35.0962,1250.0,2018-11-13,4.138,70.97,1.931,6.02,39.65,14.0,40.2,45.9,1.24,33.29,0.277,0.047,2184,Cropland,,,55.81
ETH_2022_4588,Ethiopia,Tigray,-13.4821,36.5942,112.0,2022-01-31,2.526,46.89,0.854,5.86,21.72,48.9,38.1,13.0,1.266,14.84,0.367,0.121,765,Cropland,,,36.45
MAL_2023_4589,Malawi,Southern,-9.4216,39.9,2549.0,2023-03-15,2.846,54.12,1.315,5.96,26.0,25.6,8.9,65.4,1.16,37.0,0.457,0.011,561,Forest,,,38.71
ZAM_2018_4590,Zambia,Copperbelt,-11.9049,33.6864,952.0,2018-12-13,2.88,79.86,1.279,7.44,27.91,60.3,25.7,13.9,,18.32,0.607,0.054,831,Bare,,,44.48
UGA_2018_4591,Uganda,Eastern,0.1295,29.8291,749.0,2018-09-29,2.615,57.82,1.509,4.46,23.37,20.4,10.5,69.1,1.067,37.52,0.543,0.108,1712,Cropland,,,36.64
KEN_2023_4592,Kenya,Central,-2.9069,39.7457,1728.0,2023-06-26,2.899,38.94,1.115,6.61,28.88,58.3,24.0,17.7,1.473,22.73,0.488,0.039,1161,Grassland,,,40.41
TAN_2017_4593,Tanzania,Mara,-6.0458,28.515,834.0,2017-07-09,,51.94,1.356,6.6,43.02,23.0,16.4,60.7,1.349,43.9,0.733,0.063,890,Grassland,,,50.45
ZAM_2020_4594,Zambia,Copperbelt,-6.8822,37.1173,1163.0,2020-01-24,2.654,66.55,1.729,8.26,25.31,19.3,42.7,38.0,1.256,26.08,0.413,0.066,727,Cropland,Cassava,6800.0,39.18
UGA_2018_4595,Uganda,Central,-4.0499,35.4405,1254.0,2018-05-11,3.233,61.0,1.187,4.41,35.29,20.9,40.4,38.7,,34.68,,,1506,Cropland,,,39.47
MAL_2021_4596,Malawi,Central,4.4042,33.4835,3301.0,2021-08-27,3.937,,2.128,6.62,36.97,26.9,8.5,64.7,1.131,43.36,0.601,0.01,463,Cropland,,,64.12
ETH_2020_4597,Ethiopia,Oromia,-1.4066,29.5858,2234.0,2020-05-29,3.841,99.2,2.016,6.77,38.38,11.9,49.1,39.0,1.213,33.09,0.567,0.029,1016,Cropland,,,62.86
RWA_2018_4598,Rwanda,Eastern,-1.4307,37.6904,1083.0,2018-02-13,,74.84,3.841,6.98,67.8,13.3,44.5,42.2,1.128,45.33,,,1339,Forest,,,83.71
UGA_2018_4599,Uganda,Eastern,-6.9322,41.3655,1208.0,2018-08-12,4.101,103.17,1.791,8.06,47.34,20.7,9.5,69.8,1.135,,,,731,Cropland,,,57.48
ETH_2017_4600,Ethiopia,Oromia,-10.6684,40.4265,243.0,2017-12-07,2.211,86.48,1.241,6.88,21.39,18.0,40.3,41.7,1.202,30.26,0.337,0.157,938,Cropland,,,45.27
ETH_2020_4601,Ethiopia,Oromia,-9.1892,39.9885,848.0,2020-01-09,2.586,48.38,3.277,5.03,38.64,83.4,5.8,10.8,,25.53,0.293,0.055,885,Cropland,Sorghum,3025.0,45.59
ZIM_2017_4602,Zimbabwe,Manicaland,4.3084,32.2979,865.0,2017-07-19,3.06,27.32,1.279,8.54,29.73,33.4,32.0,34.6,1.352,30.87,,,529,,,,30.12
ZIM_2017_4603,Zimbabwe,Mashonaland,-13.8469,35.7625,839.0,2017-09-18,5.56,82.81,2.443,5.1,,,,,1.386,33.28,,,778,Grassland,,,60.43
TAN_2015_4604,Tanzania,Mara,-1.2765,36.264,683.0,2015-09-15,3.796,59.91,2.069,6.3,51.39,,,,1.377,30.78,0.512,0.052,792,Cropland,,,54.18
TAN_2016_4605,Tanzania,Mwanza,-9.0667,35.7946,1649.0,2016-10-30,2.128,66.94,,6.38,24.29,12.1,42.2,45.6,1.167,33.89,0.596,0.31,612,Cropland,,,48.51
ETH_2022_4606,Ethiopia,SNNPR,-4.6369,29.7732,1057.0,2022-04-22,1.859,48.85,2.07,6.55,22.48,21.6,40.1,38.2,1.172,22.18,0.535,0.06,792,Cropland,,,42.74
ZIM_2015_4607,Zimbabwe,Mashonaland,-2.3883,30.3087,1184.0,2015-07-03,2.578,109.7,2.034,6.11,27.47,18.0,30.3,51.7,1.259,35.45,0.473,0.029,656,Cropland,Sweet Potato,1607.0,55.71
ZIM_2022_4608,Zimbabwe,Mashonaland,-6.2214,33.7896,864.0,2022-11-26,1.536,35.25,1.401,6.77,14.99,39.0,42.3,18.7,1.358,12.61,0.488,0.051,1008,Cropland,Sorghum,2040.0,38.84
MAL_2015_4609,Malawi,Northern,3.8569,35.5017,1888.0,2015-05-11,3.968,68.79,1.915,6.19,34.26,42.8,40.4,16.8,1.339,30.72,0.593,0.064,613,Cropland,,,55.53
KEN_2015_4610,Kenya,Rift Valley,-8.9469,36.7988,1281.0,2015-03-09,3.384,78.32,2.619,7.15,33.14,24.1,22.1,53.8,1.219,35.89,,,824,,,,55.85
UGA_2023_4611,Uganda,Northern,-10.1226,28.4463,1998.0,2023-11-10,2.173,27.53,0.779,6.8,22.71,76.7,13.9,9.4,1.203,12.48,0.437,0.01,1635,Forest,,,31.79
RWA_2015_4612,Rwanda,Eastern,3.41,41.4937,476.0,2015-03-29,6.711,69.09,1.51,5.8,60.14,27.4,12.2,60.4,,48.7,0.383,0.129,2184,,,,62.02
ZAM_2021_4613,Zambia,Copperbelt,0.5662,29.2153,730.0,2021-01-25,2.746,50.66,2.397,6.02,,25.6,14.9,59.6,1.134,38.47,0.578,0.012,740,,,,47.52
KEN_2015_4614,Kenya,Central,-2.9986,32.8579,2375.0,2015-11-06,1.116,99.14,0.615,5.27,17.99,19.1,28.5,52.4,1.196,,0.151,0.064,1083,Grassland,,,30.43
RWA_2022_4615,Rwanda,Western,-7.687,38.4096,1942.0,2022-12-14,4.308,68.69,1.706,6.45,39.52,30.6,32.2,37.1,1.384,34.18,0.377,0.072,1129,Cropland,Sorghum,2079.0,59.58
TAN_2021_4616,Tanzania,Mwanza,-2.3909,36.2822,1798.0,2021-10-05,1.447,48.58,1.161,6.69,21.32,10.5,26.6,62.9,1.051,30.72,,,796,Cropland,Sorghum,1655.0,38.68
UGA_2022_4617,Uganda,Western,-4.9847,33.9756,726.0,2022-03-30,5.115,110.08,2.949,6.58,41.57,75.6,16.7,7.7,1.392,26.24,0.79,0.135,1779,Cropland,,,77.23
MAL_2018_4618,Malawi,Northern,-11.595,38.5055,612.0,2018-05-06,1.25,55.44,1.407,6.15,,,,,1.279,15.18,0.304,0.01,475,Cropland,,,34.16
ETH_2017_4619,Ethiopia,SNNPR,-10.0032,37.9235,1634.0,2017-03-18,2.957,86.85,0.71,7.14,,63.2,21.0,15.8,1.213,19.52,0.289,0.065,760,Cropland,,,42.17
TAN_2018_4620,Tanzania,Arusha,-3.9248,31.6734,291.0,2018-03-30,3.221,90.12,3.125,6.93,36.51,80.2,8.6,11.2,1.453,25.23,0.506,0.085,907,Grassland,,,60.15
UGA_2021_4621,Uganda,Central,-7.3804,41.9564,327.0,2021-09-25,4.065,101.89,1.849,5.96,43.14,54.9,27.7,17.4,1.47,26.58,0.594,0.157,1427,Grassland,,,63.42
ZAM_2021_4622,Zambia,Lusaka,-10.7323,32.7285,389.0,2021-01-05,5.087,88.12,1.865,5.32,45.54,23.8,11.9,64.3,1.079,48.7,0.539,0.228,786,Cropland,Sorghum,3096.0,55.84
ZIM_2021_4623,Zimbabwe,Mashonaland,-9.5804,36.8413,468.0,2021-11-04,3.338,93.76,1.696,5.23,33.97,,,,,21.98,0.622,0.041,391,Cropland,,,45.85
RWA_2021_4624,Rwanda,Western,-14.5331,35.9909,2479.0,2021-09-04,3.397,61.12,1.279,4.84,35.73,22.9,15.9,61.2,1.17,43.14,0.488,0.071,1199,Cropland,,,38.13
KEN_2017_4625,Kenya,Central,-2.9075,39.1768,1424.0,2017-02-11,1.096,34.16,0.695,5.42,14.03,41.0,48.0,11.0,1.164,,,,404,Grassland,,,29.59
ETH_2022_4626,Ethiopia,Oromia,-8.0785,32.3435,995.0,2022-01-05,3.932,116.51,2.206,5.47,34.51,52.0,34.6,13.4,1.298,24.67,0.467,0.143,1161,Cropland,,,61.55
UGA_2023_4627,Uganda,Eastern,-7.822,34.9655,214.0,2023-07-06,2.799,59.94,1.007,8.75,37.95,81.4,2.5,16.1,1.297,27.35,0.555,0.01,1384,Grassland,,,40.52
MAL_2017_4628,Malawi,Northern,-13.8514,38.4616,1246.0,2017-04-21,2.882,74.18,1.509,5.27,25.67,,,,1.356,17.86,0.495,0.113,670,,,,40.75
MAL_2016_4629,Malawi,Northern,-7.269,30.9859,1631.0,2016-10-26,1.933,116.39,0.642,5.91,26.43,84.2,8.7,7.2,1.436,15.27,0.312,0.136,748,Cropland,,,39.64
RWA_2019_4630,Rwanda,Eastern,3.4925,29.483,1104.0,2019-07-06,2.611,64.29,,7.38,25.67,51.0,37.7,11.3,,14.74,0.176,0.04,1392,Cropland,,,44.33
TAN_2020_4631,Tanzania,Kilimanjaro,-3.4378,36.2072,1146.0,2020-06-22,5.686,74.29,1.452,7.7,50.26,83.2,-2.7,19.5,1.322,34.75,0.592,0.099,275,Grassland,,,53.71
TAN_2021_4632,Tanzania,Kilimanjaro,0.1452,30.1093,954.0,2021-09-13,2.535,52.41,1.352,6.46,24.37,70.1,12.1,17.8,1.326,16.72,0.147,0.118,391,,Sweet Potato,1397.0,45.88
ETH_2017_4633,Ethiopia,Tigray,-2.1561,39.6783,521.0,2017-08-06,1.231,14.21,0.594,6.92,17.12,,,,1.199,20.63,,,1166,Cropland,,,26.72
ZAM_2017_4634,Zambia,Lusaka,-4.3388,29.8213,638.0,2017-07-25,3.796,75.41,1.785,5.14,31.76,74.6,15.8,9.6,1.251,17.57,0.538,0.056,586,Forest,,,51.55
ZIM_2018_4635,Zimbabwe,Manicaland,-6.0676,40.0168,1003.0,2018-01-13,4.735,103.71,1.792,4.8,40.63,35.8,31.1,33.1,1.273,32.5,0.747,0.052,788,Cropland,Beans,2827.0,51.43
ZIM_2018_4636,Zimbabwe,Mashonaland,3.2173,39.8107,2695.0,2018-10-06,3.824,104.34,1.815,6.7,40.25,29.3,25.7,45.0,1.212,38.66,,,706,Cropland,Tea,1776.0,63.07
KEN_2017_4637,Kenya,Rift Valley,-6.5457,33.6577,1091.0,2017-04-22,4.518,57.48,1.826,7.42,38.04,26.2,30.5,43.4,1.343,35.13,,,1366,Grassland,,,55.33
RWA_2016_4638,Rwanda,Western,-5.9005,28.4479,2236.0,2016-06-03,4.503,79.42,0.95,7.09,42.02,48.7,30.8,20.5,1.416,28.07,0.407,0.099,1524,Grassland,,,51.74
ZAM_2022_4639,Zambia,Lusaka,-7.4908,30.0514,942.0,2022-08-06,1.404,36.29,0.768,4.49,11.58,28.4,21.7,49.9,1.193,22.12,0.38,0.097,316,,,,20.47
KEN_2016_4640,Kenya,Central,-9.5129,36.8332,1059.0,2016-02-06,4.805,150.73,3.37,6.34,40.47,67.4,14.6,18.0,1.347,26.33,0.87,0.039,1382,Cropland,,,79.67
ETH_2017_4641,Ethiopia,SNNPR,2.9821,28.1613,504.0,2017-11-17,,60.65,1.364,6.21,,18.2,18.5,63.4,1.275,39.31,0.392,0.031,1083,Cropland,Cassava,6800.0,48.31
RWA_2016_4642,Rwanda,Southern,-0.212,33.9261,422.0,2016-11-03,5.1,99.02,,8.58,42.16,83.1,1.7,15.2,1.461,30.9,0.503,0.037,1266,Wetland,,,57.65
ZAM_2021_4643,Zambia,Lusaka,-3.5395,35.9359,2227.0,2021-05-15,3.774,102.12,,6.61,53.59,75.1,15.6,9.3,1.313,26.86,,,636,Cropland,Tea,1785.0,59.27
ZAM_2021_4644,Zambia,Copperbelt,-6.5265,41.165,2141.0,2021-10-03,3.276,67.86,1.279,6.64,29.6,23.0,17.0,60.0,1.058,39.87,0.337,0.145,644,Cropland,,,54.07
ZIM_2018_4645,Zimbabwe,Mashonaland,4.5341,38.8757,1387.0,2018-07-13,5.301,80.35,1.714,5.34,53.81,28.1,26.6,45.4,1.061,43.54,0.675,0.111,705,Cropland,Beans,2274.0,61.14
KEN_2019_4646,Kenya,Western,3.0959,33.3481,653.0,2019-10-05,1.836,43.99,0.875,7.34,16.44,12.4,32.8,54.8,,36.31,0.475,0.052,832,Cropland,,,32.46
UGA_2018_4647,Uganda,Northern,-7.9627,37.1662,,2018-12-20,3.747,72.79,,9.2,,79.3,6.1,14.6,1.2,23.81,,,807,Grassland,,,39.56
TAN_2016_4648,Tanzania,Mwanza,-3.4507,32.424,174.0,2016-12-04,2.733,80.35,1.008,7.64,33.06,14.3,32.3,53.4,1.206,,0.476,0.042,804,Cropland,,,39.57
KEN_2020_4649,Kenya,Eastern,-10.9284,29.6015,481.0,2020-11-02,1.629,58.57,0.75,6.79,17.23,26.7,38.1,35.2,1.232,16.1,0.284,0.036,750,Cropland,Maize,2628.0,26.99
RWA_2021_4650,Rwanda,Northern,-7.5852,41.4963,1092.0,2021-12-18,4.678,69.63,2.077,6.76,41.84,21.8,13.6,64.6,,48.7,0.604,0.18,1487,Cropland,,,59.6
ETH_2017_4651,Ethiopia,Tigray,-2.69,28.0503,502.0,2017-03-07,3.57,38.0,1.096,7.92,33.45,20.1,34.3,45.6,1.18,35.17,0.384,0.036,1316,Cropland,,,38.35
ZIM_2023_4652,Zimbabwe,Mashonaland,-10.2807,33.9898,1328.0,2023-04-09,3.347,53.46,2.239,5.11,30.52,73.5,8.1,18.4,1.26,17.12,0.504,0.042,935,,,,48.55
ETH_2021_4653,Ethiopia,Tigray,-1.4855,37.9259,831.0,2021-11-30,,46.9,1.199,6.42,26.66,80.7,11.5,7.8,1.218,13.68,0.298,0.048,773,Grassland,,,49.51
ZIM_2022_4654,Zimbabwe,Matabeleland,-5.43,40.6232,2296.0,2022-09-27,4.519,98.7,1.878,5.21,39.27,26.2,36.5,37.3,1.313,35.92,0.685,0.017,645,Grassland,,,60.78
RWA_2019_4655,Rwanda,Western,-8.8578,37.3922,1128.0,2019-10-25,3.308,70.46,1.103,6.96,28.96,24.2,39.6,36.2,1.324,26.49,0.504,0.06,1706,Cropland,,,42.08
KEN_2017_4656,Kenya,Central,4.1036,38.8919,1676.0,2017-03-11,2.288,30.21,1.058,5.93,31.27,76.0,16.3,7.7,1.344,15.68,0.53,0.026,1419,Cropland,,,34.95
ETH_2023_4657,Ethiopia,SNNPR,3.5914,35.7533,504.0,2023-07-29,6.42,134.34,1.738,6.19,59.25,41.4,34.7,23.9,1.374,39.34,0.693,0.156,795,Wetland,,,72.53
MAL_2016_4658,Malawi,Southern,4.44,33.4125,2140.0,2016-10-10,6.664,106.42,1.721,3.8,67.8,10.7,27.0,62.2,1.153,,0.61,0.046,965,Cropland,,,61.61
ETH_2021_4659,Ethiopia,Oromia,3.9854,34.9297,,2021-02-09,4.763,97.57,1.847,5.61,40.3,77.5,12.8,9.7,1.429,,0.715,0.31,771,Cropland,,,59.24
MAL_2018_4660,Malawi,Central,-2.0864,36.394,963.0,2018-02-18,2.18,93.88,3.297,6.94,22.65,69.2,23.2,7.6,1.471,11.52,,,725,Cropland,,,55.63
